Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
cuarto_label_a7f3ee64	nvle	Helena se levanta del sillón para estirarse. Adara se mete a la cocina y se pone a preparar el desayuno, Chancho entra.	game/script.rpy	911	nvle "[what]"
cuarto_label_90cf2764	ad	¡Anda despierta! Ya sé quién puede ayudarnos.	game/script.rpy	915	ad "[what]"
contactoUI_label_94462d90	nvle	El cielo está nublado. Helena, Adara y Chancho caminan por una calle olvidada, donde el concreto está agrietado y las paredes están cubiertas de grafitis descoloridos.	game/script.rpy	935	nvle "[what]"
contactoUI_label_25ea9722	nvle	Los únicos sonidos son los del viento y los pasos del trío. Chancho olfatea al aire preocupado.	game/script.rpy	936	nvle "[what]"
contactoUI_label_a42df562	he	¿Con quién vamos?	game/script.rpy	944	he "[what]"
contactoUI_label_441a7741	ad	Es un colega que Hortensia y yo conocimos, solía contar historias locas. Ella nunca le perdió el contacto.	game/script.rpy	947	ad "[what]"
contactoUI_label_7299a7a2	nvle	El cerdo se muestra inquieto desde que entraron a la zona. Sus orejas se mueven en todas direcciones. No se despega de Helena ni por un segundo.	game/script.rpy	948	nvle "[what]"
contactoUI_label_c7262d88	nvle	Adara los lleva hasta una estructura que parece más una bodega blindada que una vivienda. Hay una sensación extraña en el aire. Adara golpea la puerta principal con firmeza.	game/script.rpy	950	nvle "[what]"
contactoUI_label_759cc37b	nvle	Silencio... {p=1.5} Vuelve a golpear. Esta vez con un ritmo específico.	game/script.rpy	951	nvle "[what]"
contactoUI_label_9746b392	nvle	Un momento después, una rendija metálica se desliza desde dentro. Unos ojos hundidos y oscuros los observan desde el otro lado.	game/script.rpy	954	nvle "[what]"
contactoUI_label_31e538f2	co	Dije que no iba a hablar con nadie más.	game/script.rpy	956	co "[what]"
contactoUI_label_65c07dd4	ad	No soy nadie más. Ábreme. Es sobre Hortensia.	game/script.rpy	958	ad "[what]"
contactoUI_label_47bba2e7	nvle	Silencio. {p=1.5} Adara entra primero. Luego Helena, y Chancho.	game/script.rpy	961	nvle "[what]"
contactoUI_label_2d45efe9	co	Ustedes no deberían estar aquí.	game/script.rpy	967	co "[what]"
contactoUI_label_5f96a616	he	Queremos saber qué pasó con mi madre.	game/script.rpy	969	he "[what]"
contactoUI_label_3fa884b0	nvle	Sus ojos se desvían hacia Chancho. Lo examina con detenimiento.	game/script.rpy	971	nvle "[what]"
contactoUI_label_15c2aa84	co	Así que es cierto... el cerdito existe.	game/script.rpy	975	co "[what]"
contactoUI_label_eba376cb	he	Se llama Chancho.	game/script.rpy	977	he "[what]"
contactoUI_label_133d2069	nvle	Chancho se esconde ligeramente detrás de Helena, pero no deja de mirar al hombre.	game/script.rpy	980	nvle "[what]"
contacto_05ca9d6e	nvle	¿Qué quieren saber?	game/script.rpy	990	nvle "[what]" nointeract
contacto_16488bb8	he	¿Sabes qué le pasó a mi mamá?	game/script.rpy	994	he "[what]"
contacto_a257d8b0	co	Es difícil de explicar.	game/script.rpy	997	co "[what]"
contacto_033238c7	he	¿Qué sabes de Chancho?	game/script.rpy	1005	he "[what]"
contacto_f3134dd1	co	Un sujeto en observación. Ni siquiera sé cómo llegó a ser lo que es. Pero tu madre... lo protegió.	game/script.rpy	1007	co "[what]"
contacto_c9102122	nvle	Adara y Helena intercambian una mirada.	game/script.rpy	1008	nvle "[what]"
contacto_52dc9fac	he	¿Crees que aún lo estén buscando?	game/script.rpy	1009	he "[what]"
contacto_62c9c87a	co	Es probable.	game/script.rpy	1011	co "[what]"
contacto_ddf2068d	he	¿Mi madre te dijo algo antes de desaparecer?	game/script.rpy	1019	he "[what]"
contacto_fbb2d46f	co	Hortensia me contactó poco antes de desaparecer.	game/script.rpy	1021	co "[what]"
contacto_0ad6f897	co	Dijo que había encontrado algo... Lo escondió. Me pidió ayuda para mantenerlo seguro.	game/script.rpy	1022	co "[what]"
contacto_31b7add8	co	Le debía algunos favores. Así que acepté sin hacer preguntas. Ella me agradeció, como siempre. Dijo que volvería pronto... Pero, bueno... no volvió.	game/script.rpy	1024	co "[what]"
contacto_0ae9bcd0			game/script.rpy	1032	"[what]"
contacto_731cdf47	nvle	El contacto camina hacia una estantería y saca un sobre maltratado y sucio, con cinta adhesiva en los bordes. Se lo tiende a Adara, quien lo toma con cautela.	game/script.rpy	1034	nvle "[what]"
contacto_6d599ded	he	¿Qué es esto?	game/script.rpy	1038	he "[what]"
contacto_b323aa7e	co	Algo que logré recuperar después de que las cosas se pusieron feas.	game/script.rpy	1040	co "[what]"
contacto_67ac8d2a	nvle	Adara abre el sobre con cuidado. Fotos y papeles arrugados caen sobre la mesa.	game/script.rpy	1041	nvle "[what]"
contacto_6ea58bab	nvle	Entre ellos, destaca una hoja blanca, amarillenta por el tiempo. {p=1.0} En el center, a máquina: “SUS SCROFA SUJETO EN OBSERVACIÓN” 	game/script.rpy	1042	nvle "[what]"
contacto_c3625c2e	he	¿Ese es su archivo?	game/script.rpy	1044	he "[what]"
contacto_42e739a3	co	Una vez alguien entró aquí. Me revolvieron todo. Pero no se llevaron nada. Parece que no encontraron lo que buscaban.	game/script.rpy	1046	co "[what]"
contacto_017e2c04	nvle	Helena sostiene la hoja con el nombre “SUS SCROFA” con fuerza.	game/script.rpy	1047	nvle "[what]"
contacto_6eb3ebbd	nvle	Un vehículo oscuro se detiene frente a la casa. No apaga el motor. Sólo permanece ahí, vibrando, dejando que su presencia se anuncie con ese zumbido mecánico constante.	game/script.rpy	1048	nvle "[what]"
contacto_ddc8441c	nvle	El contacto se aproxima a uno de los monitores de vigilancia. Cambia de cámara. Su ceño se frunce.	game/script.rpy	1050	nvle "[what]"
contacto_adda004f	co	¿Alguien los siguió?	game/script.rpy	1052	co "[what]"
contacto_0e4e9642	ad	No... No que sepamos.	game/script.rpy	1054	ad "[what]"
contacto_78f2af82	nvle	El contacto se congela un segundo para ver el monitor.	game/script.rpy	1059	nvle "[what]"
contacto_0104f09d	nvle	Ajusta el enfoque de la cámara	game/script.rpy	1061	nvle "[what]"
next_0ae9bcd0			game/script.rpy	1107	"[what]"
next_192e6bf4	co	Tienen que irse.	game/script.rpy	1111	co "[what]"
next_3620c30e	nvle	Chancho se sobresalta y se esconde tras un grupo de cajas oxidadas. Helena se levanta de golpe, alerta.	game/script.rpy	1112	nvle "[what]"
next_82904130	s1	Sabemos que están ahí.	game/script.rpy	1114	s1 "[what]"
next_2e17dca5	co	...Ella los envió.	game/script.rpy	1116	co "[what]"
next_fe04d513	he	¿Quién?	game/script.rpy	1118	he "[what]"
next_847ed3fa	co	Elodia Rivas.	game/script.rpy	1120	co "[what]"
next_2068d920	co	Ella debió llevarse a tu madre. Investigación clandestina. Oscura. Fracturados. El virus. Vienen por él.	game/script.rpy	1122	co "[what]"
next_22e2d931	nvle	Apunta a Chancho. El niño, aún tras las cajas, aprieta los ojos con fuerza.	game/script.rpy	1123	nvle "[what]"
next_e49017ea	co	Elodia no aceptó sus errores e insiste en seguir cometiendolos, ella aparece en los registros, pero todo pasa por ella. Tu madre...se cruzó en su camino. Y cuando eso pasa... no hay vuelta atrás.	game/script.rpy	1125	co "[what]"
next_4a2e5d6d	nvle	El contacto se apresura. Abre un compartimento en el suelo, oculto bajo una lámina y una alfombra rota. 	game/script.rpy	1126	nvle "[what]"
next_e086cb8f	co	Aquí está todo lo que logré juntar. Información, nombres, rutas, fechas. No es mucho... pero será suficiente.	game/script.rpy	1129	co "[what]"
next_0d7568ae	co	¡Por la ventana trasera! ¡Ya!	game/script.rpy	1131	co "[what]"
next_6efc1ba1	nvle	Adara no duda. Corre hacia la parte de atrás. Quita el seguro de una ventana estrecha, empuja el marco que cruje con el esfuerzo, astillado cae al suelo. Chancho se lanza primero ágilmente. Helena lo sigue con la caja metálica contra el pecho.	game/script.rpy	1133	nvle "[what]"
next_048b0c1a	co	¡No se detengan! ¡No miren hacia atrás!	game/script.rpy	1135	co "[what]"
next_94dc5dbf	nvle	Justo cuando Helena atraviesa el marco, alcanza a escuchar cómo la cerradura cede. La puerta principal se abre de golpe.	game/script.rpy	1136	nvle "[what]"
next_19255b25	nvle	Dentro de la casa, se escucha un golpe sordo. Un ruido seco. Luego, voces. Y después, silencio.	game/script.rpy	1141	nvle "[what]"
next_55b2b5fe	nvle	Los tres corren por un callejón angosto rodeado de matorrales secos y cercas rotas entre montones de chatarra, basura acumulada y muros carcomidos por la humedad. Helena abraza la caja metálica con fuerza.	game/script.rpy	1142	nvle "[what]"
next_4350bef0	he	¡Rápido! ¡A la izquierda!	game/script.rpy	1144	he "[what]"
next_2844c8f3	nvle	El sol comienza a esconderse tras las nubes. El aire es espeso, cargado de polvo y tensión. El camino se vuelve de tierra. Comienzan a internarse en el borde de un bosque gris y húmedo.	game/script.rpy	1148	nvle "[what]"
next_c3ed5f94	nvle	Ya no se oye a nadie detrás de ellos, pero ninguno se detiene todavía.	game/script.rpy	1158	nvle "[what]"
next_c16dcfc3	nvle	Chancho respira con dificultad. Helena se detiene por fin, jadeante, con la caja metálica apretada contra su pecho.	game/script.rpy	1159	nvle "[what]"
next_b58fb12a	nvle	Se han adentrado en el bosque. Adara se seca el sudor con la manga. Helena camina en círculos breves, perdida en su propio cuerpo.	game/script.rpy	1160	nvle "[what]"
next_1b048317	he	¿Nos siguen?	game/script.rpy	1163	he "[what]"
next_be8fb127	nvle	Adara niega con la cabeza, aún sin aliento. Silencio. Solo el murmullo del viento entre los árboles.	game/script.rpy	1164	nvle "[what]"
next_5a1708d6	he	No puedo más... Esto va más allá de mí y de mi mamá.	game/script.rpy	1166	he "[what]"
next_2c84f05a	ad	Lo sé, pero ahora estamos en esto.	game/script.rpy	1172	ad "[what]"
next_133d1c08	nvle	Helena agacha la cabeza. Sus lágrimas se deslizan sin control por su rostro en silencio. Adara se acerca a Helena y toca su brazo.	game/script.rpy	1174	nvle "[what]"
next_3fef83ac	ad	Lena... no tienes por qué seguir si no quieres.	game/script.rpy	1176	ad "[what]"
next_04c615bb	he	No tengo idea de qué está pasando. No sé si quiero saber. No sé si... quiero seguir.	game/script.rpy	1180	he "[what]"
next_0fe3c750	ad	Nadie te obliga a seguir buscando, pero admito que no serías tú si no lo haces.	game/script.rpy	1182	ad "[what]"
next_5983843f	he	¿Y tú qué harías?	game/script.rpy	1184	he "[what]"
next_021c9407	ad	Yo... Me iría contigo, a cualquier parte.	game/script.rpy	1186	ad "[what]"
next_aa0e570f	he	¿Y si solo... seguimos adelante sin mirar atrás?	game/script.rpy	1195	he "[what]"
next_6e52c920	ad	Acepto	game/script.rpy	1197	ad "[what]"
next_aa0e570f_1	he	¿Y si solo... seguimos adelante sin mirar atrás?	game/script.rpy	1204	he "[what]"
next_c1676bd1	he	Debo seguir investigando.	game/script.rpy	1209	he "[what]"
next_114aec71	nvle	Helena vuelve la mirada a Chancho. Él la observa sin juicio. Inocente. Humano y no.	game/script.rpy	1212	nvle "[what]"
next_84f0b73b	he	¿Y si lo dejamos aquí?	game/script.rpy	1214	he "[what]"
next_491eed85	ad	Hay que quedarnoslo.	game/script.rpy	1216	ad "[what]"
next_50f229d8	nvle	Se han detenido junto a unas piedras cubiertas de musgo improvisando un campamento entre raíces y piedras.. Adara enciende una pequeña fogata. Chancho se acurruca contra un tronco.	game/script.rpy	1221	nvle "[what]"
next_1765a5e6	nvle	Helena se sienta sobre una piedra húmeda. Apoya la caja metálica en sus rodillas. La observa como si pesara una tonelada. No la abre. Solo la mira.	game/script.rpy	1222	nvle "[what]"
next_beaef817	nvle	Y entonces, rompe en llanto.	game/script.rpy	1223	nvle "[what]"
next_4f3728ae	nvle	No un llanto de pánico. No uno histérico, sino uno lento, contenido. De agotamiento. De duelo. De estar perdiéndose. Chancho se le acerca. No dice nada.	game/script.rpy	1226	nvle "[what]"
next_df4891fa	nvle	Chancho saca de su bolsillo una flor aplastada —una caléndula medio deshecha, embarrada— y se la ofrece. Es un gesto torpe, infantil, pero sincero.	game/script.rpy	1227	nvle "[what]"
next_0ba0646e	nvle	Helena la toma con manos temblorosas.	game/script.rpy	1228	nvle "[what]"
next_9fbfef7b	he	Lo único que tengo claro... es que si la encuentro, quiero que esté viva. Y si no... quiero saber por qué.	game/script.rpy	1237	he "[what]"
next_71a819a4	ad	Entonces eso haremos. Buscar respuestas. Aunque duelan.	game/script.rpy	1239	ad "[what]"
next_643a7618	nvle	Por ahora, han decidido seguir, pero la duda sobre su madre, sobre Chancho, sobre sí misma, se ha vuelto una semilla viva en su interior. Y está creciendo.	game/script.rpy	1241	nvle "[what]"
bosqueUI_label_8684712b	nvle	Una pequeña fogata se ha extinguido hace rato.	game/script.rpy	1260	nvle "[what]"
bosqueUI_label_6fc6b746	nvle	Adara duerme recostada cerca de la fogata. Chancho reposa hecho bolita a sus pies. Helena se ha sentado cerca, con la caja metálica entre las piernas. La mira en silencio.	game/script.rpy	1263	nvle "[what]"
bosqueUI_label_284d6585	nvle	El sueño llega sin permiso.	game/script.rpy	1266	nvle "[what]"
bosqueUI_label_3728cabc	hu	Sé una buena niña... solo un bocado más.	game/script.rpy	1272	hu "[what]"
bosqueUI_label_508cf49d	he	¿Dónde estás?	game/script.rpy	1275	he "[what]"
bosqueUI_label_d2966574	nvle	Helena se despierta de golpe. Jadea, se lleva una mano a la boca. Está cubierta de sudor.	game/script.rpy	1280	nvle "[what]"
bosqueUI_label_8e319811	nvle	Adara se ha despertado también. La observa, sin decir nada. Solo se acerca. Se sienta a su lado, en silencio. Helena apoya la cabeza en su hombro. Adara no la aparta.	game/script.rpy	1281	nvle "[what]"
bosqueUI_label_ef758a3f	ad	¿Fue muy feo?	game/script.rpy	1284	ad "[what]"
bosqueUI_label_82c4c33e	nvle	Helena asiente con un leve movimiento.	game/script.rpy	1285	nvle "[what]"
bosqueUI_label_5bca660e	he	No la encontraba. Comía y comía... pero ella no estaba.	game/script.rpy	1287	he "[what]"
bosqueUI_label_757501c8	ad	No estás sola, ¿sí? Aunque parezca que todo se rompe... no estás sola.	game/script.rpy	1289	ad "[what]"
bosqueUI_label_e3ada859	nvle	Helena no responde. Solo cierra los ojos un instante.	game/script.rpy	1290	nvle "[what]"
bosqueUI_label_9454c6e7	nvle	Helena, Adara y Chancho se acercan a la casa de Helena. La puerta está cerrada. Pero el marco está astillado.	game/script.rpy	1294	nvle "[what]"
bosqueUI_label_2d43456f	ad	¿Siempre estuvo así?	game/script.rpy	1297	ad "[what]"
bosqueUI_label_05cc6ec8	he	No...	game/script.rpy	1300	he "[what]"
bosqueUI_label_72e11d8f	nvle	Chancho se queda en la entrada, inquieto. Mira con temor cada rincón.	game/script.rpy	1301	nvle "[what]"
bosqueUI_label_945f3748	he	Vinieron a buscar ese algo.	game/script.rpy	1303	he "[what]"
bosqueUI_label_5ad10b97	nvle	Adara asiente. No dice nada. Las ventanas están cerradas y aún así el ambiente se mantiene helado.	game/script.rpy	1304	nvle "[what]"
bosqueUI_label_b85ad411	ad	¿Será buena idea quedarnos?	game/script.rpy	1306	ad "[what]"
bosqueUI_label_2b08f1e0	he	Sí, dudo que vuelvan.	game/script.rpy	1312	he "[what]"
bosqueUI_label_e808004d	ad	Tienes razón.	game/script.rpy	1314	ad "[what]"
bosqueUI_label_a61b8c3e	he	¿Vamos a tu casa?	game/script.rpy	1318	he "[what]"
bosqueUI_label_0b9db384	ad	Tal vez fueron para allá.	game/script.rpy	1320	ad "[what]"
bosqueUI_label_25c08b64	he	Entonces creo que sí, es seguro dormir aquí.	game/script.rpy	1326	he "[what]"
bosqueUI_label_9ff9ecd2	nvle	Adara duerme en el sofá. Chancho se ha dormido sobre sus piernas. Helena permanece despierta, en la oscuridad. 	game/script.rpy	1328	nvle "[what]"
bosqueUI_label_a772014d	nvle	Observa la caja metálica sobre la mesa. Sus ojos se han quedado abiertos, toda la noche.	game/script.rpy	1334	nvle "[what]"
bosqueUI_label_7f5aab08	nvle	Adara está sentada en el sofá. Helena, se sienta a la mesa. Frente a ella, la caja, la abre lentamente.	game/script.rpy	1336	nvle "[what]"
bosqueUI_label_dd897a56	nvle	 Dentro encuentra papeles arrugados, fotografías borrosas, hay una pequeña pistola envuelta en tela negra, un mapa del pueblo dibujado a mano, y en especial hay una foto granulada de una mujer apenas visible.	game/script.rpy	1337	nvle "[what]"
bosqueUI_label_1e80e467	nvle	Helena sostiene un momento el bulto con tela negra para mostrar lo que oculta.	game/script.rpy	1338	nvle "[what]"
bosqueUI_label_ba8713c8	ad	¿Eso es...?	game/script.rpy	1340	ad "[what]"
bosqueUI_label_0d766201	he	Sí. Nos dejó un arma.	game/script.rpy	1342	he "[what]"
bosqueUI_label_383158ef	nvle	Helena regresa con cuidado la pistola en la caja y saca el mapa. Lo desdobla y observa detenidamente, hay tres X rojas marcadas en el mapa.	game/script.rpy	1343	nvle "[what]"
bosqueUI_label_7e95ac48	ad	Si seguimos con esto... llegaremos directo hacia ella.	game/script.rpy	1345	ad "[what]"
bosqueUI_label_d3c04c09	nvle	Helena guarda silencio. Mira de nuevo la fotografía de su madre, ahora puesta en la pared.	game/script.rpy	1346	nvle "[what]"
bosqueUI_label_018c4084	he	Ya no hay vuelta atrás.	game/script.rpy	1352	he "[what]"
bosqueUI_label_7a2d9069	he	¿Segura que quieres acompañarme?	game/script.rpy	1356	he "[what]"
bosqueUI_label_a2bed1cc	ad	Sí, vayamos los tres.	game/script.rpy	1358	ad "[what]"
bosqueUI_label_e759553f	nvle	Adara, Helena y Chancho llegan a la primera X marcada en el mapa, ven una fábrica abandonada.	game/script.rpy	1364	nvle "[what]"
bosqueUI_label_c6476601	ad	¿Estás segura de esto? No sabemos que hay aquí.	game/script.rpy	1366	ad "[what]"
bosqueUI_label_8e541894	he	No. Pero si Elodia está involucrada en lo de mi mamá tenemos que averiguarlo.	game/script.rpy	1372	he "[what]"
bosqueUI_label_eb9eec82	he	No. Pero no puedo quedarme sin buscar la verdad.	game/script.rpy	1376	he "[what]"
bosqueUI_label_07a1a271	nvle	Salen de entre las ramas y se dan cuenta de que la única cámara del recinto fue vandalizada y la cerradura del portón está rota. Chancho se acerca a la rejilla oxidada. Adara empuja la reja y abre paso al interior de la fábrica.	game/script.rpy	1378	nvle "[what]"
bosqueUI_label_c1a4c024	nvle	Helena ve como Chancho se pierde entre los anaqueles de metal. Por otro lado, Adara y Helena caminan con cuidado por el lugar creando un eco de sus pisadas.	game/script.rpy	1379	nvle "[what]"
bosqueUI_label_144cd9fd	ch	¡OOOOOINK!	game/script.rpy	1380	ch "[what]"
bosqueUI_label_6e89cd7f	ch	Oink oink oiink.	game/script.rpy	1381	ch "[what]"
bosqueUI_label_cba4930d	nvle	Chancho sale por debajo de un anaquel de metal viejo lleno de polvo y telarañas, jala a Helena de su ropa y le apunta el lugar por donde salió.	game/script.rpy	1382	nvle "[what]"
bosqueUI_label_82d0a29e	he	Okay, ya entendí Chancho. Adara, me ayudas a-.	game/script.rpy	1384	he "[what]"
bosqueUI_label_23829838	nvle	El anaquel es deslizado lentamente revelando una pequeña puerta rota de madera estilo entrada de búnker. Chancho se apresura a meterse de nuevo. Helena tose por todo el polvo que se ha levantado.	game/script.rpy	1385	nvle "[what]"
bosqueUI_label_e80ad5af	ad	De nada. Vamos, no te quedes atrás.	game/script.rpy	1387	ad "[what]"
bosqueUI_label_37727b54	nvle	Ambas bajan por unas escaleras de concreto. Al llegar al final de los escalones, ven que el lugar es mucho más grande de lo que aparentaba.	game/script.rpy	1391	nvle "[what]"
bosqueUI_label_86bf7908	ch	Oink oink.	game/script.rpy	1392	ch "[what]"
bosqueUI_label_6238742e	he	Por Dios, ¿qué es este lugar...?	game/script.rpy	1395	he "[what]"
bosqueUI_label_a908a06f	ad	Parece un laboratorio... O algo peor.	game/script.rpy	1398	ad "[what]"
bosqueUI_label_28af7798	nvle	Se adentran los tres a explorar. En medio de la sala hay una gran mesa con notas sueltas.	game/script.rpy	1399	nvle "[what]"
bosqueUI_label_30af24bb	nvle	Adara toma uno de los papeles. “El virus MA no reacciona igual en todos los organismos. Casos raros muestran mutación espontánea sin intervención externa.	game/script.rpy	1400	nvle "[what]"
bosqueUI_label_00411ebb	nvle	Levanta una hoja de libreta, parecen las notas de alguien. ''¿Conciencia preservada? Riesgo de anomalías. Inestabilidad emocional o sentido de identidad alterado.''	game/script.rpy	1401	nvle "[what]"
bosqueUI_label_6165e3db	nvle	Abren la puerta de la sala con un símbolo de riesgo biológico, Helena y Adara entran a revisar, pero Chancho chilla y se queda agarrado al marco de la puerta y tiembla ligeramente. Las chicas se voltean a ver un poco preocupadas.	game/script.rpy	1404	nvle "[what]"
bosqueUI_label_f360e682	ad	Tranquilo Chancho, nos echas aguas si ves venir a alguien.	game/script.rpy	1407	ad "[what]"
bosqueUI_label_83832145	ch	¡OINK!	game/script.rpy	1408	ch "[what]"
bosqueUI_label_39545b38	nvle	Adara encuentra un interruptor para prender la luz, y comienza a reproducirse en una pantalla vieja un video.	game/script.rpy	1412	nvle "[what]"
bosqueUI_label_077859bd	el	La mutación espontánea es el verdadero avance. Si logramos rastrear un sujeto con conciencia preservada, podríamos probar que la evolución no depende del control. Solo de la exposición correcta.	game/script.rpy	1416	el "[what]"
bosqueUI_label_fcba1bbb	nvle	De fondo hay un pizarrón con las palabras ''Prototipo Sus Scrofa'' subrayadas, y un poco más lejos se alcanzan a ver fotos Chancho.	game/script.rpy	1418	nvle "[what]"
bosqueUI_label_ff9e50cc	ad	¿Chancho...?	game/script.rpy	1420	ad "[what]"
bosqueUI_label_f6edb750	he	Ella lo estaba vigilando.	game/script.rpy	1422	he "[what]"
bosqueUI_label_f560b317	nvle	Voltean a la entrada para ver cómo se encuentra Chancho y se sorprenden al ver a Chancho hasta el fondo de la habitación.	game/script.rpy	1423	nvle "[what]"
bosqueUI_label_12decf24	nvle	Ambas chicas lo siguen de cerca hasta llegar a una camilla. Sobre esta ven que hay una mochila con unos tenis blancos.	game/script.rpy	1424	nvle "[what]"
bosqueUI_label_e75a3921	he	Estas cosas... son de mi mamá.	game/script.rpy	1426	he "[what]"
bosqueUI_label_f471e638	nvle	Un sonido metálico retumba por el pasillo, se mantienen en silencio hasta que una alarma empieza a sonar con luces parpadeantes.	game/script.rpy	1427	nvle "[what]"
bosqueUI_label_209ca61c	ad	Tenemos que irnos. Ya.	game/script.rpy	1429	ad "[what]"
bosqueUI_label_b32d8570	he	No nos vamos sin las pruebas.	game/script.rpy	1431	he "[what]"
bosqueUI_label_02d83b93	nvle	Helena toma rápidamente la carpetas y una memoria USB. Corren y se esconden en una habitación dentro de la sala justo a la par de que entran dos hombres armados.	game/script.rpy	1432	nvle "[what]"
bosqueUI_label_5d9dcd60	s1	Elodia dijo que esto debía quedar limpio.	game/script.rpy	1437	s1 "[what]"
bosqueUI_label_71e028c9	s2	Creo que entró alguien.	game/script.rpy	1441	s2 "[what]"
bosqueUI_label_e6d5b999	s1	Entonces no saldrá.	game/script.rpy	1443	s1 "[what]"
bosqueUI_label_cd92d2db	nvle	Helena al escucharlos desenvaina la pistola. Adara se da cuenta y niega con la cabeza mientras le sostiene el brazo a Helena firmemente.	game/script.rpy	1446	nvle "[what]"
bosqueUI_label_56e99dc3	ad	Olvídate de ellos, conozco un lugar cerca y creo saber por dónde salir sin que nos vean.	game/script.rpy	1448	ad "[what]"
bosqueUI_label_44400cdc	nvle	Helena suspira con pesadez y guarda la pistola, Adara la suelta y deciden buscar la salida.	game/script.rpy	1449	nvle "[what]"
casetaUI_label_346956d5	nvle	Helena, Adara y Chancho emergen del túnel oculto, jadeantes, cubiertos de polvo hacía un campo de maíz. Los tres caminan entre las plantas quebradas, sin hablar. El cielo se oscurece con rapidez.	game/script.rpy	1468	nvle "[what]"
casetaUI_label_865f68c8	he	No podemos quedarnos a campo abierto.	game/script.rpy	1472	he "[what]"
casetaUI_label_77ef3283	ad	Conozco un lugar. Está cerca.	game/script.rpy	1474	ad "[what]"
casetaUI_label_aca04955	ad	Hace años trabajé haciendo cableado por esta zona. Nos pagaban por horas, así que encontré un rincón donde podía dormir sin que me vieran. Nunca le dije a nadie. Ni siquiera a tu mamá.	game/script.rpy	1479	ad "[what]"
casetaUI_label_d05f782f	nvle	Se detienen frente a una caseta de mantenimiento, junto a una torre eléctrica caída. Forzada y anónima, como todo lo que rodea.	game/script.rpy	1480	nvle "[what]"
casetaUI_label_97c6ded9	ad	Si no la han saqueado, sigue siendo el lugar más seguro del mundo.	game/script.rpy	1482	ad "[what]"
casetaUI_label_b52b81a7	nvle	Helena enciende una linterna. Hay una laptop sobre un escritorio.	game/script.rpy	1483	nvle "[what]"
casetaUI_label_d19f90b1	nvle	Prende la laptop, la pantalla parpadea. El ventilador zumba como si despertara de un coma.	game/script.rpy	1485	nvle "[what]"
inputt_label_1c878558		Correcto	game/script.rpy	1492	"[what]"
inputt_label_a0ea49cf		Incorrecto	game/script.rpy	1495	"[what]"
inputt_label_1252d868	nvle	Introduce la USB con fuerza. Adara se sienta junto a Helena.	game/script.rpy	1500	nvle "[what]"
inputt_label_35e49fc3	ad	Un poco muy sospechoso ¿no?	game/script.rpy	1504	ad "[what]"
inputt_label_7a6d95af	el	La evolución no puede detenerse. Tampoco se fuerza. Solo se revela... en sujetos con potencial inusual.	game/script.rpy	1508	el "[what]"
inputt_label_fc7604d7	el	Hay quienes tienen la capacidad de percibir lo que otros ni siquiera pueden nombrar. Una médium. Una anomalía preciosa. Si sigue viva... será la clave.	game/script.rpy	1509	el "[what]"
inputt_label_b1087745	he	¿Una médium...?	game/script.rpy	1516	he "[what]"
inputt_label_f5add29a	he	Está hablando de mi...	game/script.rpy	1520	he "[what]"
inputt_label_1456589e	ad	Ella te está buscando. ¿Cómo te conoce?	game/script.rpy	1523	ad "[what]"
inputt_label_0132db14	he	Supongo que la sacerdotisa fue más popular de lo que pensaba.	game/script.rpy	1525	he "[what]"
inputt_label_d4c40013	he	Primero buscó a Chancho. Encontró a mi mamá. Ahora a mí.	game/script.rpy	1532	he "[what]"
inputt_label_1d0ac5a0	ad	No van a atraparnos. Ni a él... ni a ti. No si estamos juntas.	game/script.rpy	1534	ad "[what]"
inputt_label_4fb0d8f9	he	¿Por qué quieres estar conmigo? No tienes que ir si no quieres.	game/script.rpy	1536	he "[what]"
inputt_label_ec864ef9	ad	Ay Lena, no es nada, cómo voy a dejar que hagas esto sola.	game/script.rpy	1538	ad "[what]"
inputt_label_9ec445c9	ad	Te quiero.	game/script.rpy	1543	ad "[what]"
inputt_label_10af547c	he	Yo a ti.	game/script.rpy	1545	he "[what]"
inputt_label_9bae24c7	nvle	Adara continua navegando entre carpetas.	game/script.rpy	1547	nvle "[what]"
inputt_label_260277fb	he	Son los mismos símbolos. Están en el mapa original. Todos son sitios de Elodia...	game/script.rpy	1550	he "[what]"
inputt_label_3c03ec28	ad	¿Neutralizados?	game/script.rpy	1552	ad "[what]"
inputt_label_7de96ea6	he	Él no va a ser uno más en esa lista.	game/script.rpy	1554	he "[what]"
inputt_label_51adc347	nvle	Helena toma el mapa y lo compara con el mapa en la laptop.	game/script.rpy	1555	nvle "[what]"
inputt_label_f5c990f0	he	Mamá... Ella dejó esto. Tiene que ser eso. No es casualidad.	game/script.rpy	1557	he "[what]"
inputt_label_6ad74437	ad	¿Segura Lena? ¿No será una trampa?	game/script.rpy	1559	ad "[what]"
inputt_label_886ebe95	nvle	Helena observa la laptop. Luego a Chancho. Luego a Adara.	game/script.rpy	1560	nvle "[what]"
inputt_label_022e2f79	he	Tenemos que enfrentarla. Seguro que no se lo espera.	game/script.rpy	1562	he "[what]"
FinalUI_label_a2707889	nvle	Un lugar olvidado entre árboles torcidos y maleza sin pisar. La granja está podrida de tiempo, pero aún en pie. Los alambres oxidados crujen con el viento. Chancho olfatea entre hojas secas y tablones flojos.	game/script.rpy	1582	nvle "[what]"
